DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
181925,181925,0.500000,UT,,,23:11:23 10-Sep-2019,,1,-25.4843,-48.4337,,,,,4777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:12:17 10-Sep-2019,,1,-25.4843,-48.4337,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:53:57 10-Sep-2019,,B,-25.4857,-48.4350,,,,,4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:30:53 11-Sep-2019,,0,-25.4895,-48.4305,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:31:24 11-Sep-2019,,0,-25.4895,-48.4305,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:03:35 11-Sep-2019,,0,-25.4858,-48.4261,,,,,4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:04:06 11-Sep-2019,,0,-25.4858,-48.4261,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:06:26 11-Sep-2019,,0,-25.4858,-48.4261,,,,,,,,,20.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:06:47 11-Sep-2019,,0,-25.4858,-48.4261,,,,,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:43:24 11-Sep-2019,,0,-25.4813,-48.4201,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:44:06 11-Sep-2019,,0,-25.4813,-48.4201,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:44:48 11-Sep-2019,,0,-25.4813,-48.4201,,,,,,,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:45:05 11-Sep-2019,,0,-25.4813,-48.4201,,,,,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,09:09:34 11-Sep-2019,,B,-25.4744,-48.3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,10:21:21 11-Sep-2019,,B,-25.4868,-48.4109,,,,,4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,11:01:46 11-Sep-2019,,B,-25.4867,-48.4106,,,,,,,,,20.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:17:39 11-Sep-2019,,A,-25.4889,-48.4316,,,,,4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,13:19:55 11-Sep-2019,,A,-25.4889,-48.4316,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:28:45 11-Sep-2019,,A,-25.4889,-48.4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:04:03 11-Sep-2019,,B,-25.4870,-48.4306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:56:14 11-Sep-2019,,A,-25.4883,-48.4309,,,,,5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,20:58:49 11-Sep-2019,,A,-25.4883,-48.4309,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:07:38 12-Sep-2019,,A,-25.4860,-48.4286,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:08:19 12-Sep-2019,,A,-25.4860,-48.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:30:46 12-Sep-2019,,1,-25.4848,-48.4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:32:25 12-Sep-2019,,1,-25.4848,-48.4303,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:33:46 12-Sep-2019,,1,-25.4848,-48.4303,,,,,,,,,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:34:02 12-Sep-2019,,1,-25.4848,-48.4303,,,,,5055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:02:42 12-Sep-2019,,B,-25.4864,-48.4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,19:48:06 12-Sep-2019,,B,-25.4612,-48.4292,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,19:48:40 12-Sep-2019,,B,-25.4612,-48.4292,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:21:49 12-Sep-2019,,B,-25.4640,-48.4161,,,,,5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:39:28 13-Sep-2019,,0,-25.5053,-48.4029,,,,,,,,,20.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:40:06 13-Sep-2019,,0,-25.5053,-48.4029,,,,,5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:40:29 13-Sep-2019,,0,-25.5053,-48.4029,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:16:20 13-Sep-2019,,B,-25.4921,-48.4419,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,19:38:53 13-Sep-2019,,B,-25.4812,-48.4549,,,,,5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:21:40 13-Sep-2019,,B,-25.4800,-48.4562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:28:52 14-Sep-2019,,B,-25.4851,-48.4430,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:03:42 14-Sep-2019,,1,-25.4899,-48.4322,,,,,5564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:04:13 14-Sep-2019,,1,-25.4899,-48.4322,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:05:32 14-Sep-2019,,1,-25.4899,-48.4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,02:09:13 14-Sep-2019,,B,-25.4848,-48.4325,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:09:29 14-Sep-2019,,B,-25.4848,-48.4325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,08:43:08 14-Sep-2019,,B,-25.4681,-48.4321,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:59:24 14-Sep-2019,,A,-25.4893,-48.4303,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:00:14 14-Sep-2019,,A,-25.4893,-48.4303,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:00:43 14-Sep-2019,,A,-25.4893,-48.4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:26:08 14-Sep-2019,,0,-25.4912,-48.4305,,,,,,,,,20.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,21:26:28 14-Sep-2019,21:26:29 14-Sep-2019,1,0,-25.4912,-48.4305,CRC,,,,5740,3.375,,,20.35,,,,,,,,,,,,,,89,40,255,,,,,,,,0,,,,81
181925,181925,0.500000,UT,,,21:26:47 14-Sep-2019,,0,-25.4912,-48.4305,,,,,5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:27:09 14-Sep-2019,,0,-25.4912,-48.4305,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:59:37 14-Sep-2019,,1,-25.4899,-48.4345,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:00:00 15-Sep-2019,,1,-25.4899,-48.4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,00:00:22 15-Sep-2019,00:00:23 15-Sep-2019,1,1,-25.4899,-48.4345,CRC,,,,5765,3.375,,,20.55,,,,,,,,,,,,,,167,40,255,,,,,,,,10,,,,84
181925,181925,0.500000,UT,,,00:01:00 15-Sep-2019,,1,-25.4899,-48.4345,,,,,,,,,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:07:06 15-Sep-2019,,1,-25.4899,-48.4345,,,,,5768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:07:29 15-Sep-2019,,1,-25.4899,-48.4345,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:21:18 15-Sep-2019,,B,-25.4898,-48.4347,,,,,5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,06:51:40 15-Sep-2019,,B,-25.4886,-48.4324,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,10:19:15 15-Sep-2019,,B,-25.4886,-48.4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,10:20:01 15-Sep-2019,,B,-25.4886,-48.4318,,,,,,,,,20.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,11:20:52 15-Sep-2019,,B,-25.4890,-48.4309,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,12:08:28 15-Sep-2019,,B,-25.4891,-48.4310,,,,,5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,12:57:56 15-Sep-2019,,B,-25.4894,-48.4306,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:33:36 15-Sep-2019,,B,-25.4914,-48.4277,,,,,,,,,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:55:44 15-Sep-2019,,3,-25.4861,-48.4330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:59:48 15-Sep-2019,,3,-25.4861,-48.4330,,,,,,,,,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:02:53 15-Sep-2019,,3,-25.4861,-48.4330,,,,,5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:27:19 16-Sep-2019,,B,-25.4872,-48.4315,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:19:42 16-Sep-2019,,A,-25.4896,-48.4309,,,,,,,,,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:24:04 16-Sep-2019,,A,-25.4896,-48.4309,,,,,6013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:25:27 16-Sep-2019,,A,-25.4896,-48.4309,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:00:14 16-Sep-2019,,2,-25.4889,-48.4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:01:38 16-Sep-2019,,2,-25.4889,-48.4280,,,,,6024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:07:40 16-Sep-2019,,2,-25.4889,-48.4280,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,02:09:46 16-Sep-2019,,2,-25.4889,-48.4280,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:21:01 16-Sep-2019,,0,-25.4946,-48.4169,,,,,,,,,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:21:56 16-Sep-2019,,0,-25.4946,-48.4169,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,08:22:11 16-Sep-2019,08:22:12 16-Sep-2019,1,0,-25.4946,-48.4169,CRC,,,,6090,3.375,,,20.65,,,,,,,,,,,,,,178,41,255,,,,,,,,6,,,,80
181925,181925,0.500000,UT,,,11:34:40 16-Sep-2019,,B,-25.4937,-48.4256,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:42:15 16-Sep-2019,,B,-25.4958,-48.4281,,,,,6178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:26:28 16-Sep-2019,,A,-25.4936,-48.4360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:26:43 16-Sep-2019,,A,-25.4936,-48.4360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:27:14 16-Sep-2019,,A,-25.4936,-48.4360,,,,,6199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:54:57 16-Sep-2019,,0,-25.4900,-48.4215,,,,,6220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:55:42 16-Sep-2019,,0,-25.4900,-48.4215,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:56:19 16-Sep-2019,,0,-25.4900,-48.4215,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:56:57 16-Sep-2019,,0,-25.4900,-48.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:58:41 16-Sep-2019,,0,-25.4900,-48.4215,,,,,,,,,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:27:41 17-Sep-2019,,B,-25.4881,-48.4163,,,,,6226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:39:55 17-Sep-2019,,B,-25.4793,-48.4245,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,11:47:18 17-Sep-2019,,B,-25.4651,-48.4647,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,11:47:34 17-Sep-2019,,B,-25.4651,-48.4647,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:34:42 17-Sep-2019,,B,-25.4960,-48.4494,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:11:10 17-Sep-2019,,0,-25.4885,-48.4494,,,,,6454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:12:11 17-Sep-2019,,0,-25.4885,-48.4494,,,,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:12:26 17-Sep-2019,,0,-25.4885,-48.4494,,,,,6459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:12:42 17-Sep-2019,,0,-25.4885,-48.4494,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:29:32 17-Sep-2019,,0,-25.4724,-48.4369,,,,,6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:29:48 17-Sep-2019,,0,-25.4724,-48.4369,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:30:03 17-Sep-2019,,0,-25.4724,-48.4369,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:38:48 17-Sep-2019,,0,-25.4724,-48.4369,,,,,,,,,21.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:39:05 17-Sep-2019,,0,-25.4724,-48.4369,,,,,6480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:11:49 18-Sep-2019,,B,-25.4805,-48.4502,,,,,,,,,21.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:13:11 18-Sep-2019,,B,-25.4805,-48.4502,,,,,6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:38:55 18-Sep-2019,,0,-25.4939,-48.4442,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:39:20 18-Sep-2019,,0,-25.4939,-48.4442,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:40:35 18-Sep-2019,,0,-25.4939,-48.4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:26:37 18-Sep-2019,,B,-25.4808,-48.4411,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:26:53 18-Sep-2019,,B,-25.4808,-48.4411,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:54:03 18-Sep-2019,,B,-25.4779,-48.4410,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,07:54:41 18-Sep-2019,,0,-25.4905,-48.4290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,07:55:27 18-Sep-2019,,0,-25.4905,-48.4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,07:56:13 18-Sep-2019,,0,-25.4905,-48.4290,,,,,6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,07:56:29 18-Sep-2019,,0,-25.4905,-48.4290,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,09:05:51 18-Sep-2019,,B,-25.4872,-48.4269,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:21:28 19-Sep-2019,,2,-25.4899,-48.4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:21:43 19-Sep-2019,,2,-25.4899,-48.4378,,,,,,,,,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:22:08 19-Sep-2019,,2,-25.4899,-48.4378,,,,,6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:23:49 19-Sep-2019,,2,-25.4899,-48.4378,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:57:10 19-Sep-2019,,B,-25.4884,-48.4377,,,,,,,,,21.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:00:27 19-Sep-2019,,B,-25.4898,-48.4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,07:40:48 19-Sep-2019,07:40:49 19-Sep-2019,1,B,-25.4887,-48.4370,CRC,,,,6815,3.375,,,21.00,,,,,,,,,,,,,,110,40,255,,,,,,,,2,,,,91
181925,181925,0.500000,UT,,,08:43:33 19-Sep-2019,,1,-25.4881,-48.4229,,,,,6822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:44:19 19-Sep-2019,,1,-25.4881,-48.4229,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,08:45:37 19-Sep-2019,,1,-25.4881,-48.4229,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:46:51 19-Sep-2019,,1,-25.4881,-48.4229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,08:51:45 19-Sep-2019,,,,,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,09:18:33 19-Sep-2019,,B,-25.4845,-48.4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,13:20:33 19-Sep-2019,,B,-25.4220,-48.4160,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:20:54 19-Sep-2019,,B,-25.4220,-48.4160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:10:15 19-Sep-2019,,B,-25.4612,-48.4325,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:42:02 19-Sep-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:42:33 19-Sep-2019,,,,,,,,,6970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:42:48 19-Sep-2019,,,,,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:44:02 19-Sep-2019,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:46:16 19-Sep-2019,,B,-25.4917,-48.4324,,,,,,,,,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:47:02 19-Sep-2019,,B,-25.4917,-48.4324,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:34:50 20-Sep-2019,,A,-25.4934,-48.4304,,,,,7013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:35:07 20-Sep-2019,,A,-25.4934,-48.4304,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:35:53 20-Sep-2019,,A,-25.4934,-48.4304,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,13:36:48 20-Sep-2019,,A,-25.4876,-48.4347,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:39:01 20-Sep-2019,,A,-25.4876,-48.4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:41:39 20-Sep-2019,,A,-25.4876,-48.4347,,,,,,,,,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:45:06 20-Sep-2019,,B,-25.4917,-48.4324,,,,,7235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:39:55 20-Sep-2019,,0,-25.4947,-48.4339,,,,,7272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:40:10 20-Sep-2019,,0,-25.4947,-48.4339,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:40:25 20-Sep-2019,,0,-25.4947,-48.4339,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:40:56 20-Sep-2019,,0,-25.4947,-48.4339,,,,,,,,,20.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:24:05 21-Sep-2019,,B,-25.4958,-48.4382,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:54:13 21-Sep-2019,,B,-25.4960,-48.4387,,,,,7288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:25:04 21-Sep-2019,,A,-25.4768,-48.4299,,,,,7294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:25:35 21-Sep-2019,,0,-25.4866,-48.4442,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:26:36 21-Sep-2019,,A,-25.4768,-48.4299,,,,,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,19:44:37 21-Sep-2019,,B,-25.4029,-48.5141,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:31:09 21-Sep-2019,,0,-25.4870,-48.4358,,,,,7485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:31:26 21-Sep-2019,,0,-25.4870,-48.4358,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
